4333897	8.04285231715e-05	3.29181260369e-05	0.000105019953791	1.56925515304e-05	0.0	0.000351608764311	0.00188991123723	0.00050366415674	7.32493407559e-05	0.000129310638182	0.00128053088413	3.77718392053e-05	5.47937699484e-05	0.00087624312541	0.0	0.00170117624186	0.0	1.2080066682e-05	7.25221011103e-06	5.73624734699e-06	4.03515969144e-05	4.04514380486e-05	0.0019048305473	4.47127207691e-05	0.00246727794498	0.000339740490533	0.00049082408532	0.0	8.02383077741e-05	5.91519969714e-06	7.17638109454e-06	1.78700667447e-05	0.000616354616092	1.64303435585e-05	1.22153070012e-05	0.000824812745215	6.42054574639e-05	5.04922999243e-05	0.000695475109878	0.0	0.00112609154101	1.62142880306e-05	0.0	0.00028932922538	5.2839320909e-05	0.000279279131278	3.92513093115e-05	8.05684912744e-06	3.88696699965e-05	0.0	5.95601483048e-05	0.000614872998415	8.53036097644e-05	0.000145261743504	0.000226764462099	7.65110941086e-05	1.87315026411e-05	2.99868058054e-05	3.60477271908e-06	2.15365232514e-05
190162	4.02142615857e-05	2.63345008295e-05	3.93824826717e-05	2.35388272956e-05	0.000113274015507	1.2337149625e-05	1.14655889013e-05	6.29580195925e-05	0.0	0.0	4.41562373839e-05	9.44295980132e-05	6.16429911919e-05	0.0	1.7405380003e-05	5.67058747286e-05	5.91796016367e-05	3.62402000459e-05	0.0	6.88349681638e-05	0.0	4.55078678047e-05	1.54445720052e-05	1.78850883076e-05	4.37460628543e-05	6.53347097179e-05	7.48714706421e-05	4.18322526668e-05	0.00017050640402	0.0	3.58819054727e-05	0.0	0.000151562610514	1.64303435585e-05	7.32918420072e-05	0.0	0.000107009095773	0.0	1.43396929872e-05	0.0	3.0711587482e-05	0.000348607192658	1.72969607078e-05	4.69182527643e-05	1.58517962727e-05	7.39268288676e-05	1.68219897049e-05	0.000177250680804	4.31885222183e-06	1.98595269461e-05	0.000148900370762	0.000398368421508	1.42172682941e-05	0.000108946307628	0.000164208748417	0.000107115531752	6.5560259244e-05	2.99868058054e-05	6.12811362244e-05	0.0
4347520	0.0	0.000164590630185	1.31274942239e-05	6.27702061217e-05	0.000294512440319	0.0	1.91093148355e-05	0.0	0.000488328938373	0.0	0.00280076705692	0.000557134628278	0.00117121683265	0.0	2.61080700044e-05	4.05041962347e-05	0.0	3.62402000459e-05	0.0	9.75162048988e-05	6.72526615241e-06	5.05642975608e-06	0.0	8.94254415381e-06	2.62476377126e-05	0.0	0.00175532003394	4.18322526668e-05	0.0	0.0	0.00127739583483	0.00015189556733	1.01041740343e-05	0.0	0.000183229605018	0.00142670312686	0.0046227929374	0.000140256388679	0.000702644956371	2.77947634666e-05	0.0	0.000235107176444	8.86469236274e-05	1.56394175881e-05	1.58517962727e-05	8.2140920964e-06	0.000762596866624	0.0	3.45508177747e-05	2.64793692614e-05	0.0	0.0	1.42172682941e-05	0.0	3.90973210516e-05	0.000153022188217	0.00016858352377	0.000119947223222	6.48859089434e-05	2.69206540642e-05
198190	0.0	1.31672504148e-05	1.31274942239e-05	2.35388272956e-05	5.09733069782e-05	0.0	1.7198383352e-05	1.25916039185e-05	0.0	6.80582306221e-06	0.0	0.0	8.90398761661e-05	1.42478556977e-05	1.7405380003e-05	8.10083924695e-06	0.0	1.2080066682e-05	1.45044202221e-05	5.73624734699e-06	0.000255560113792	0.0	0.0	2.68276324614e-05	0.0	0.0	8.31905229356e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61025554714e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.69875246363e-05	0.0	7.28952887214e-05	4.02842456372e-05	0.0	0.0	5.95601483048e-05	0.0	0.0	0.0	0.0	3.82555470543e-05	3.74630052823e-05	0.0	3.60477271908e-06	0.0
358030	0.0	0.00146156479604	0.0	0.0	0.0	0.000333103039874	1.91093148355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39440842223e-05	0.0	0.000272099186069	0.0	8.04153003511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58517962727e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.73203661525e-05	0.00112316419523	1.8157717938e-05	0.0	0.0	0.0	0.0	0.0	0.0
321253	0.0	0.0	0.0	0.0	0.0	0.0	1.91093148355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308081	8.04285231715e-06	0.0	0.0	0.0	0.0	0.0	0.00142746581821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000232070723553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81946421031e-06	0.0	0.0	0.0	0.0	0.0
4386293	0.0	0.0	0.0	0.0	0.0	0.0	1.91093148355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196176	0.0	1.31672504148e-05	0.0	0.0	0.0	0.0	1.91093148355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01757984572e-05	0.0	5.14819066839e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.35045478866e-05	0.0	7.16984649359e-06	0.0	0.0	0.0	2.59454410617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53022188217e-05	0.0	0.0	0.0	0.0
4297222	0.000820370936349	0.000790035024886	1.31274942239e-05	5.49239303565e-05	7.9291810855e-05	0.000166551519937	1.91093148355e-05	3.77748117555e-05	0.0	2.04174691866e-05	0.000460486475575	0.00987733595218	0.00168490842591	7.12392784886e-06	1.7405380003e-05	0.00229253750689	2.53626864157e-05	0.000471122600597	0.000174053042665	0.0	0.0	0.00011629788439	5.66300973523e-05	1.78850883076e-05	0.00565199132078	6.53347097179e-05	7.48714706421e-05	2.78881684445e-05	3.00893654153e-05	0.000236607987886	1.43527621891e-05	0.0	2.02083480686e-05	0.0	5.49688815054e-05	0.0	0.00562867843767	1.68307666414e-05	2.15095394808e-05	0.000111179053866	0.0	0.00119175017025	1.08106004424e-05	7.81970879404e-06	1.05678641818e-05	9.85691051568e-05	8.41099485247e-05	0.0	0.00269496378642	6.61984231536e-06	0.000193570481991	0.00129036727836	0.0	0.00644598986799	0.0120419748839	3.82555470543e-05	0.0	9.99560193515e-06	5.76763635053e-05	0.000629943305103
