189116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4448928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001694197	0	0	0	0	0	0	0	0	0.00037037
330294	0	0	0.0003465	0	0	0	0	0	0	0	0	0	0	0	0.000995025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177224	0	0	0	0	0.000880282	0	0	0.001751825	0	0	0	0.000244141	0	0	0.000497512	0.001718213	0	0	0	0	0	0	0	0	0.00094399	0	0.001645278	0	0.000330142	0	0	0	0	0	0	0	0	0	0	0	0.00206754	0	0	0	0	0	0	0	0	0.001920615	0.000748503	0	0	0	0	0.004204089	0.000301023	0	0	0	0.000316156	0.001712329	0	0	0	0	0	0.000343643	0	0	0	0
177222	0	0	0	0	0	0	0.000307031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000345662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196270	0	0	0	0.006393862	0	0	0	0	0	0.006303725	0.001046755	0.000488281	0	0.000973394	0.00199005	0.001431844	0	0	0	0	0	0.001917546	0	0.003438575	0	0.002534051	0.000329056	0	0	0.00162022	0	0.001896334	0	0	0.002504472	0.000640205	0	0	0	0	0.003101309	0	0	0	0	0	0	0	0	0	0.000748503	0.000640205	0	0	0	0.000573285	0	0	0	0	0	0	0	0	0.000494315	0	0	0	0	0	0	0
1974538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000417362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000423549	0	0	0	0	0.000343643	0	0	0	0
3571769	0	0	0	0	0.000440141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4454356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000923645	0	0	0	0	0	0	0	0	0	0	0	0	0.000374251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220168	0	0	0	0	0	0	0	0	0	0	0	0.000488281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001977261	0	0	0	0	0	0	0
189592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316156	0	0	0	0.000494315	0	0	0	0	0	0	0
3943186	0	0	0	0	0	0.000294898	0	0.000583942	0	0	0.000348918	0.000976563	0	0	0.000248756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191095	0	0	0	0	0	0	0	0	0	0.003104901	0	0	0	0	0	0
2576209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001045296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181160	0	0	0.006583507	0.001278772	0.003521127	0.000589797	0	0	0	0.000573066	0.000348918	0.000488281	0	0	0.001741294	0	0	0	0	0	0	0	0	0.001562988	0	0	0	0.000277701	0.00165071	0.000972132	0.001669449	0.000210704	0	0	0.000357782	0	0.001970721	0	0	0	0	0	0	0.000261233	0.000523286	0.001382648	0	0	0	0.002240717	0	0	0	0	0	0.000955475	0.000602047	0	0	0	0	0.000570776	0	0.000356252	0.001482946	0.000665336	0.000269251	0.000343643	0	0	0.000326797	0
177005	0	0	0	0	0	0	0	0	0	0.000573066	0	0	0	0	0.000497512	0.000286369	0	0	0	0	0	0	0	0	0	0.000316756	0	0	0.000330142	0	0	0.000421408	0	0	0	0	0	0	0	0.002523129	0	0.000347584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326797	0
183857	0	0	0.023908524	0.001278772	0.000440141	0	0	0	0	0	0.000348918	0.000732422	0	0	0.000497512	0	0.00462963	0	0	0	0	0	0	0.000937793	0.001258653	0.000316756	0	0	0.000330142	0.001944264	0	0	0	0	0	0	0.001126126	0.004310345	0	0	0.00068918	0	0	0.004702194	0	0.000345662	0	0	0	0	0	0	0.000432713	0	0	0	0.000602047	0	0	0	0.000632311	0	0	0	0.000494315	0.001774229	0	0	0	0	0	0
297414	0	0	0	0	0	0	0	0	0	0	0	0.026123047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326482	0	0	0	0	0	0	0	0	0	0	0.12281926	0	0	0.019467878	0	0	0	0	0	0	0	0	0	0.03782432	0	0	0	0	0	0	0.002921536	0	0	0	0	0	0	0	0.060466456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028180039	0	0	0	0	0.000988631	0	0.040118471	0	0	0	0	0.00037037
192774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371747	0	0	0	0	0	0	0	0	0	0	0	0.000417362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4343580	0	0	0	0	0	0	0	0	0	0.000573066	0	0	0	0	0.000248756	0	0	0	0	0	0	0.001917546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007843137	0
4458634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000301023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4465907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494315	0	0	0	0	0	0	0
4392549	0	0	0.033957034	0	0.004401408	0.028015335	0	0	0.045203969	0.030372493	0.000348918	0.007568359	0	0	0	0.000572738	0.002525253	0.056442195	0	0	0	0	0	0.005314161	0	0.00791891	0.000658111	0.000277701	0	0	0.000834725	0	0	0.006873797	0.037567084	0	0.000844595	0.007081281	0.01151742	0.010933558	0.00241213	0.002780674	0.001092896	0.007053292	0	0.001036986	0.007291082	0	0.011378849	0.00128041	0.000748503	0	0.114236261	0.088182228	0.009809933	0	0.001505117	0.009338812	0.001772002	0	0.003793867	0	0.000423549	0	0	0.002217787	0.030156166	0	0.004399166	0	0	0.002962963
4465905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2137906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286369	0	0	0	0	0.000774293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715564	0	0	0	0	0	0	0	0	0.000261233	0	0	0	0	0	0	0	0	0	0	0	0.000191095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356252	0	0	0	0	0	0.000168805	0	0
198956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4454531	0.000274801	0.002040222	0	0.003196931	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000778513	0	0	0	0	0	0	0	0	0	0	0	0	0.001669449	0.000842815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045106	0	0	0	0	0.007088009	0	0.000948467	0	0.002117747	0	0	0.000665336	0.001077006	0	0.000694605	0	0	0
306633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000987167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4427459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3044876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001946283	0	0	0	0	0	0.000312598	0	0	0	0	0	0	0	0.000210704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261233	0	0	0	0	0	0.000320102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000653595	0.00037037
898309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181016	0	0	0	0	0	0	0	0.000291971	0	0	0	0	0	0.000324465	0.000746269	0	0	0	0	0	0	0.000479386	0	0	0	0.000316756	0	0.000833102	0.001320568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613121	0.00038219	0	0	0	0	0	0	0	0	0	0	0	0.001718213	0	0.000168805	0	0
4373910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730906	0	0	0	0	0	0	0	0	0	0	0	0.000244141	0	0	0	0	0.000841751	0	0.001486989	0	0	0	0	0.004688965	0	0	0.001316222	0	0.000330142	0	0	0	0	0	0	0	0	0	0	0	0.00034459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152876	0	0	0	0	0	0	0	0	0	0	0	0.000343643	0	0	0	0
2949328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116144	0	0	0	0	0	0	0.000555401	0	0	0	0.000421408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269251	0	0	0	0	0
4469233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005211527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312598	0	0	0	0	0	0	0	0	0	0	0	0.000640205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4369050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766768	0	0	0	0	0	0	0	0	0.001653804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1100972	0	0	0	0	0	0.001179593	0	0	0	0	0.000348918	0	0.000588928	0.000324465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277701	0	0	0	0	0.000239693	0	0	0	0.000563063	0.000615764	0	0	0	0	0	0	0	0	0	0	0	0	0.000374251	0	0.003028992	0	0	0	0	0	0	0.003913894	0	0	0	0	0	0	0	0	0.000231535	0.000168805	0.000326797	0
193458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172777	0	0	0	0	0	0.007077558	0	0	0	0.000573066	0	0	0	0	0	0	0	0.007395874	0.000371747	0	0.000387147	0.06903164	0	0	0	0	0.354721948	0	0	0	0	0	0	0	0.008944544	0	0	0	0.000287936	0	0.022398346	0	0	0	0.000523286	0	0	0	0	0	0.000748503	0.000320102	0	0	0	0	0	0	0	0	0	0	0	0	0.109738013	0	0	0	0	0.006414585	0	0.00037037
306261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289257	0	0	0	0	0	0	0	0	0	0	0.019190509	0	0	0	0	0	0	0	0	0	0	0	0	0.001875586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004031097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188057	0	0	0	0	0	0.000884695	0.011360147	0	0	0	0	0	0	0	0	0	0	0	0	0.108362369	0	0	0	0	0.001258653	0	0	0	0.001980852	0	0	0.001896334	0	0	0.001431127	0	0	0	0	0	0.00206754	0	0	0	0	0	0	0	0	0.030729834	0.002994012	0	0	0	0	0	0.000301023	0	0	0	0	0.001712329	0	0	0	0	0	0	0	0	0	0
193575	0	0	0.004851005	0	0	0	0	0	0	0	0.001395673	0.000244141	0	0.000648929	0.002487562	0	0	0	0	0	0	0	0	0	0	0.003484321	0	0.001943904	0.003631562	0	0	0.000421408	0	0	0.000715564	0	0	0	0.000287936	0.008410429	0	0	0	0	0	0	0	0	0.005354752	0	0	0	0	0	0.00030656	0.000191095	0.000602047	0	0	0	0.003161555	0	0	0	0	0	0.000269251	0	0	0.000506415	0	0
2938041	0	0	0	0	0	0.000294898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660284	0	0	0	0	0	0	0	0	0.000615764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950828	0	0	0	0	0	0	0	0	0.000551268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003097174	0	0	0	0	0.000316756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168805	0	0
1945397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033761	0	0
128297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001115242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001210654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002025658	0	0
3275562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573285	0	0	0	0	0.001264622	0	0	0	0	0	0	0	0	0	0	0
4431292	0	0	0	0	0	0.000589797	0	0	0	0	0	0.002929688	0	0.000324465	0	0	0	0	0	0	0	0	0	0	0.002202643	0	0	0	0	0	0.002504174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007042254	0	0	0	0.00152876	0	0.001867762	0	0	0	0.001141553	0	0.000356252	0.000494315	0	0	0.004467354	0	0.001688049	0	0
191687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001250391	0	0	0	0	0	0	0	0.000210704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1105984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005541754	0	0	0	0	0	0	0	0	0	0	0	0.002405498	0	0	0	0
4403542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031746	0.000312598	0	0	0	0	0	0	0	0	0.133988495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12254627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000648088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1109395	0	0	0	0	0	0	0	0	0.001102536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001316222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2309802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001320568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3697034	0	0	0	0.000639386	0	0	0	0	0.001102536	0	0	0	0	0	0	0	0	0	0	0.006620209	0	0	0.011746032	0	0	0	0	0	0	0	0	0	0	0.000274952	0	0	0	0	0	0.000841043	0	0	0.11420765	0	0	0	0	0	0	0	0	0	0.001730852	0.01533604	0	0	0	0	0	0.003131115	0.000948467	0	0	0	0	0	0.004038772	0	0.000231535	0	0	0
